glyph,region,category,bbox,info
tLlluu,0,base,(759,-15,1171,498),largest
tLlluu,1,base,(73,-15,460,525),
tLlluu,2,base,(438,-15,805,525),
tLlluu,3,base,(887,287,1504,520),
tLlle,0,base,(73,-15,460,525),largest
tLlle,1,base,(438,-15,805,525),
tLlle,2,above,(326,482,803,693),
tLllee,0,base,(73,-15,460,525),largest
tLllee,1,base,(438,-15,805,525),
tLllee,2,above,(326,482,803,693),
tLllee,3,above,(593,657,799,881),
tLllai,0,base,(73,-15,460,525),largest
tLllai,1,base,(438,-15,805,525),
tLllai,2,below,(68,-323,776,-88),
tLllai,3,above,(326,482,803,693),
tLllo,0,base,(73,-15,460,525),largest
tLllo,1,base,(438,-15,805,525),
tLllo,2,above,(664,490,1030,729),
tLllo,3,above,(393,484,694,729),
tLlloo,0,base,(73,-15,460,525),largest
tLlloo,1,base,(438,-15,805,525),
tLlloo,2,above,(664,490,1030,729),
tLlloo,3,above,(393,484,694,729),
tLlloo,4,disconnected,(821,696,1027,904),
tLllau,0,base,(73,-15,460,525),largest
tLllau,1,base,(438,-15,805,525),
tLllau,2,above,(439,458,1135,693),
tLllau,3,above,(446,482,798,660),
tLll,0,base,(73,-15,460,525),largest
tLll,1,base,(438,-15,805,525),
tLll,2,above,(399,631,913,818),
tLll,3,above,(415,482,766,662),
tTsa,0,base,(427,-15,784,523),largest
tTsa,1,above,(161,774,749,1007),
tTsa,2,base,(118,-15,458,321),
tTsa,3,above,(417,500,735,734),
tTsa,4,above,(282,485,458,657),
tTsa,5,above,(30,298,292,398),
tTsaa,0,base,(194,306,1111,539),largest
tTsaa,1,base,(427,-15,784,513),
tTsaa,2,above,(161,624,749,857),
tTsaa,3,base,(118,-15,460,316),
tTsaa,4,base,(30,298,292,398),
tTsi,0,base,(223,-15,802,741),largest
tTsi,1,above,(161,781,749,1014),
tTsi,2,base,(118,-15,462,316),
tTsi,3,base,(30,298,292,398),
tTsii,0,base,(223,-15,802,741),largest
tTsii,1,above,(161,956,749,1189),
tTsii,2,base,(118,-15,462,316),
tTsii,3,above,(300,720,507,916),
tTsii,4,base,(30,298,292,398),
tTsu,0,base,(759,-15,1150,525),largest
tTsu,1,base,(427,-15,781,523),
tTsu,2,above,(161,774,749,1007),
tTsu,3,base,(118,-15,458,321),
tTsu,4,above,(417,500,735,734),
tTsu,5,above,(282,485,458,657),
tTsu,6,above,(30,298,292,398),
tTsuu,0,base,(759,-15,1147,498),largest
tTsuu,1,base,(427,-15,781,523),
tTsuu,2,base,(863,287,1480,520),
tTsuu,3,above,(161,774,749,1007),
tTsuu,4,base,(118,-15,458,321),
tTsuu,5,above,(417,500,735,734),
tTsuu,6,above,(282,485,458,657),
tTsuu,7,above,(30,298,292,398),
tTse,0,base,(427,-15,784,511),largest
tTse,1,above,(105,482,790,693),
tTse,2,above,(161,774,749,1007),
tTse,3,base,(118,-15,458,321),
tTse,4,above,(30,298,292,398),
tTsee,0,base,(427,-15,784,511),largest
tTsee,1,above,(105,482,790,693),
tTsee,2,base,(118,-15,458,321),
tTsee,3,above,(101,774,569,1007),
tTsee,4,above,(580,657,786,881),
tTsee,5,above,(30,298,292,398),
tTsai,0,base,(427,-15,784,511),largest
tTsai,1,below,(63,-323,818,-88),
tTsai,2,above,(105,482,790,693),
tTsai,3,above,(161,774,749,1007),
tTsai,4,base,(118,-15,458,321),
tTsai,5,above,(30,298,292,398),
tTso,0,base,(302,-15,784,729),largest
tTso,1,above,(161,774,749,1007),
tTso,2,base,(118,-15,458,321),
tTso,3,base,(573,490,939,729),
tTso,4,below,(30,298,292,398),
tTsoo,0,base,(302,-15,784,729),largest
tTsoo,1,above,(161,774,707,1007),
tTsoo,2,base,(118,-15,458,321),
tTsoo,3,base,(573,490,939,729),
tTsoo,4,above,(730,704,936,904),
tTsoo,5,below,(30,298,292,398),
tTsau,0,base,(427,-15,784,511),largest
tTsau,1,above,(287,458,1047,693),
tTsau,2,above,(161,774,749,1007),
tTsau,3,base,(118,-15,458,321),
tTsau,4,above,(294,482,710,665),
tTsau,5,above,(30,298,292,398),
tTs,0,base,(250,-15,784,662),largest
tTs,1,above,(161,868,749,1101),
tTs,2,base,(118,-15,458,321),
tTs,3,above,(234,631,798,818),
tTs,4,base,(30,298,292,398),
tDza,0,base,(73,-15,421,525),largest
tDza,1,above,(131,589,679,822),
tDza,2,base,(397,-15,734,247),
tDza,3,base,(370,279,690,529),
tDzaa,0,base,(73,-15,421,525),largest
tDzaa,1,above,(131,589,679,822),
tDzaa,2,base,(564,290,1031,525),
tDzaa,3,base,(397,-15,734,247),
tDzaa,4,base,(370,279,690,525),
tDzi,0,base,(73,-15,421,525),largest
tDzi,1,base,(375,279,732,670),
tDzi,2,above,(131,710,679,943),
tDzi,3,base,(397,-15,734,247),
tDzii,0,base,(73,-15,421,525),largest
tDzii,1,base,(375,279,732,670),
tDzii,2,above,(131,883,679,1116),
tDzii,3,base,(397,-15,734,247),
tDzii,4,above,(480,647,687,846),
tDzu,0,base,(73,-15,421,525),largest
tDzu,1,above,(131,589,679,822),
tDzu,2,base,(397,-15,734,247),
tDzu,3,base,(669,279,999,529),
tDzu,4,base,(370,279,690,529),
tDzuu,0,base,(73,-15,421,525),largest
tDzuu,1,above,(131,589,679,822),
tDzuu,2,base,(873,290,1330,525),
tDzuu,3,base,(397,-15,734,247),
tDzuu,4,base,(669,279,999,525),
tDzuu,5,base,(370,279,690,529),
tDze,0,base,(73,-15,421,525),largest
tDze,1,base,(92,476,697,693),
tDze,2,above,(131,743,679,976),
tDze,3,base,(397,-15,734,247),
tDze,4,base,(366,279,690,525),
tDzee,0,base,(73,-15,421,525),largest
tDzee,1,base,(92,476,697,693),
tDzee,2,above,(131,917,679,1150),
tDzee,3,base,(397,-15,734,247),
tDzee,4,base,(366,279,690,525),
tDzee,5,above,(487,677,693,881),
tDzai,0,base,(73,-15,421,525),largest
tDzai,1,below,(50,-323,725,-88),
tDzai,2,base,(92,476,697,693),
tDzai,3,above,(131,743,679,976),
tDzai,4,base,(397,-15,734,247),
tDzai,5,base,(366,279,690,525),
tDzo,0,base,(73,-15,421,525),largest
tDzo,1,base,(368,279,690,729),
tDzo,2,above,(131,769,679,1002),
tDzo,3,base,(397,-15,734,247),
tDzo,4,base,(640,490,1005,729),
tDzoo,0,base,(73,-15,421,525),largest
tDzoo,1,base,(368,279,690,729),
tDzoo,2,above,(131,769,679,1002),
tDzoo,3,base,(397,-15,734,247),
tDzoo,4,base,(640,490,1005,729),
tDzoo,5,above,(796,709,1002,904),
tDzau,0,base,(73,-15,421,525),largest
tDzau,1,base,(439,458,1024,693),
tDzau,2,above,(131,743,679,976),
tDzau,3,base,(397,-15,734,247),
tDzau,4,base,(366,279,690,525),
tDzau,5,base,(581,476,697,646),
tDz,0,base,(73,-15,421,525),largest
tDz,1,above,(131,858,679,1091),
tDz,2,base,(370,279,690,645),
tDz,3,above,(447,615,921,818),
tDz,4,base,(397,-15,734,247),
tRrra,0,base,(73,-15,745,525),largest
tRrra,1,base,(112,250,708,291),
tRrraa,0,base,(73,-15,745,525),largest
tRrraa,1,base,(145,313,995,548),
tRrraa,2,base,(112,250,708,291),
tRrri,0,base,(73,-15,745,525),largest
tRrri,1,above,(210,467,588,713),
tRrri,2,base,(112,250,708,291),
tRrrii,0,base,(73,-15,745,525),largest
tRrrii,1,above,(210,459,588,713),
tRrrii,2,above,(300,695,507,884),
tRrrii,3,base,(112,250,708,291),
tRrru,0,base,(73,-15,745,525),largest
tRrru,1,base,(700,-15,1109,525),
tRrru,2,base,(112,250,708,291),
tRrruu,0,base,(73,-15,745,525),largest
tRrruu,1,base,(700,-15,1106,498),
tRrruu,2,base,(822,287,1439,520),
tRrruu,3,base,(112,250,708,291),
tRrre,0,base,(73,-15,745,509),largest
tRrre,1,above,(74,482,699,693),
tRrre,2,base,(112,250,708,291),
tRrree,0,base,(73,-15,745,509),largest
tRrree,1,above,(74,482,699,693),
tRrree,2,above,(489,665,695,881),
tRrree,3,base,(112,250,708,291),
tRrrai,0,base,(73,-15,745,509),largest
tRrrai,1,below,(32,-323,727,-88),
tRrrai,2,above,(74,482,699,693),
tRrrai,3,base,(112,250,708,291),
tRrro,0,base,(73,-15,745,525),largest
tRrro,1,above,(429,490,795,729),
tRrro,2,above,(158,484,459,729),
tRrro,3,base,(112,250,708,291),
tRrroo,0,base,(73,-15,745,525),largest
tRrroo,1,above,(431,490,795,729),
tRrroo,2,above,(158,486,467,729),
tRrroo,3,above,(586,696,792,904),
tRrroo,4,base,(112,250,708,291),
tRrrau,0,base,(73,-15,745,509),largest
tRrrau,1,above,(187,458,987,693),
tRrrau,2,above,(194,482,655,660),
tRrrau,3,base,(112,250,708,291),
tRrr,0,base,(73,-15,745,525),largest
tRrr,1,above,(161,631,705,818),
tRrr,2,above,(177,482,558,662),
tRrr,3,base,(112,250,708,291),
tSignAa,0,base,(-238,313,562,548),largest
tSignIi,0,base,(-176,487,199,792),largest
tSignIi,1,above,(-81,753,126,966),
tSignUu,0,base,(-89,-15,289,492),largest
tSignUu,1,base,(5,287,622,520),
tSignVocalicR,0,base,(-75,-444,372,505),largest
tSignVocalicRr,0,base,(-75,-444,372,462),largest
tSignVocalicRr,1,base,(1,270,587,505),
tSignEe,0,base,(-305,482,280,693),largest
tSignEe,1,above,(70,652,276,881),
tSignAi,0,base,(-347,-323,308,-88),largest
tSignAi,1,above,(-305,482,280,693),
tSignO,0,base,(34,490,400,729),largest
tSignO,1,base,(-237,485,64,729),
tSignOo,0,base,(36,490,400,729),largest
tSignOo,1,base,(-237,485,72,729),
tSignOo,2,above,(191,696,397,904),
tSignAu,0,base,(-228,458,562,693),largest
tSignAu,1,base,(-221,482,225,660),
tSignVocalicL,0,base,(-143,-560,290,-88),largest
tSignVocalicL,1,base,(-280,-249,-61,-88),
tSignVocalicLl,0,base,(-213,-560,220,-88),largest
tSignVocalicLl,1,base,(97,-265,471,-88),
tSignVocalicLl,2,base,(-350,-249,-134,-88),
tVirama,0,base,(-261,631,273,818),largest
tVirama,1,base,(-245,482,126,662),
tCandrabindu,0,base,(-181,755,181,955),largest
tCandrabindu,1,base,(-58,894,58,1012),
tAnusvara,0,base,(73,-15,607,525),largest
tAnusvaraAbove,0,base,(-104,755,103,959),largest
tVisarga,0,base,(63,294,301,525),largest
tVisarga,1,below,(63,-15,301,216),
tAiLengthMark,0,base,(-347,-323,308,-88),largest
tReph,0,base,(73,241,681,525),largest
tReph,1,base,(85,-5,482,279),
tNukta,0,base,(-104,-292,103,-88),largest
tKa.post,0,base,(-54,-444,317,508),largest
tKa.post,1,base,(226,-111,508,-45),
tCa.post,0,base,(-9,-444,380,505),largest
tCa.post,1,base,(-110,-444,121,-210),
tCa.post,2,base,(-173,-233,14,-147),
tCha.post,0,base,(-9,-444,380,505),largest
tCha.post,1,base,(-110,-444,121,-210),
tCha.post,2,base,(-173,-233,14,-147),
tCha.post,3,below,(77,-563,149,-421),
tNa.post,0,base,(-37,-444,588,505),largest
tPa.post,0,base,(91,-444,480,505),largest
tPa.post,1,base,(-15,-444,221,-220),
tPu.post,0,base,(-9,-444,380,505),largest
tPu.post,1,base,(314,-15,673,525),
tPu.post,2,base,(-115,-444,121,-220),
tPuu.post,0,base,(-9,-444,380,505),largest
tPuu.post,1,base,(314,-15,671,500),
tPuu.post,2,base,(383,287,995,520),
tPuu.post,3,base,(-115,-444,120,-220),
tPha.post,0,base,(-9,-444,380,505),largest
tPha.post,1,base,(-115,-444,121,-220),
tPha.post,2,below,(64,-563,136,-421),
tPhu.post,0,base,(-9,-444,380,505),largest
tPhu.post,1,base,(314,-15,673,525),
tPhu.post,2,base,(-115,-444,121,-220),
tPhu.post,3,below,(64,-563,136,-421),
tPhuu.post,0,base,(-9,-444,380,505),largest
tPhuu.post,1,base,(314,-15,671,500),
tPhuu.post,2,base,(383,287,995,520),
tPhuu.post,3,base,(-115,-444,120,-220),
tPhuu.post,4,below,(64,-563,136,-421),
tBa.post,0,base,(-9,-444,380,505),largest
tBa.post,1,base,(-105,-444,124,-88),
tBha.post,0,base,(-9,-444,380,505),largest
tBha.post,1,base,(-105,-444,124,-88),
tBha.post,2,below,(78,-563,150,-421),
tMa.post,0,base,(-88,-444,317,508),largest
tRa.post,0,base,(34,-442,378,509),largest
tLla.post,0,base,(-113,-449,350,511),largest
tVa.post,0,base,(65,-444,395,509),largest
tVa.post,1,base,(-83,-444,129,-220),
tSha.post,0,base,(-89,-444,328,511),largest
tKa.sub.ss02,0,base,(-127,-384,126,-114),largest
tKa.sub.ss02,1,base,(58,-144,308,-93),
tKa.sub.ss02,2,base,(-305,-144,-58,-93),
tKha.sub,0,base,(-236,-444,235,-86),largest
tKha.sub,1,below,(-50,-563,22,-421),
tGha.sub,0,base,(77,-444,340,-88),largest
tGha.sub,1,base,(-140,-444,102,-88),
tGha.sub,2,base,(-321,-444,-125,-241),
tGha.sub,3,below,(-158,-563,-86,-421),
tNga.sub,0,base,(-226,-444,22,-88),largest
tNga.sub,1,base,(0,-444,226,-266),
tNga.sub,2,base,(-42,-232,184,-196),
tNga.sub,3,base,(54,-216,114,-88),
tJa.sub,0,base,(-226,-444,22,-88),largest
tJa.sub,1,base,(0,-444,226,-266),
tJa.sub,2,base,(-26,-255,197,-83),
tJha.sub,0,base,(-416,-444,-57,-88),largest
tJha.sub,1,base,(-84,-444,181,-88),
tJha.sub,2,base,(156,-444,416,-88),
tJha.sub,3,postbase,(138,-563,210,-421),
tNya.sub,0,base,(-232,-474,161,-88),largest
tNya.sub,1,base,(-269,-238,-40,-88),
tNya.sub,2,base,(220,-216,280,-88),
tNya.sub,3,base,(143,-232,350,-196),
tTta.sub,0,base,(-247,-444,23,-87),largest
tTta.sub,1,base,(2,-444,246,-88),
tTtha.sub,0,base,(-180,-444,179,-88),largest
tTtha.sub,1,base,(-42,-289,42,-205),
tDda.sub,0,base,(-234,-444,237,-88),largest
tDda.sub,1,base,(41,-314,215,-141),
tDdha.sub,0,base,(-234,-444,237,-88),largest
tDdha.sub,1,base,(41,-314,215,-141),
tDdha.sub,2,below,(-36,-563,36,-421),
tNna.sub,0,base,(-14,-444,268,-88),largest
tNna.sub,1,base,(-249,-274,10,-88),
tNna.sub,2,base,(-249,-444,-26,-251),
tTa.sub,0,base,(-359,-323,379,-88),largest
tTha.sub,0,base,(-228,-444,229,-88),largest
tTha.sub,1,below,(-35,-563,37,-421),
tTha.sub,2,base,(-41,-280,43,-196),
tDa.sub,0,base,(-228,-444,229,-88),largest
tDha.sub,0,base,(-228,-444,229,-88),largest
tDha.sub,1,below,(-35,-563,37,-421),
tMa.sub.ss02,0,base,(-377,-323,398,-88),largest
tMa.sub.ss02,1,above,(247,-114,360,85),
tRra.sub,0,base,(-270,-444,19,-87),largest
tRra.sub,1,base,(-3,-444,267,-88),
tRra.sub,2,base,(-164,-295,169,-262),
tLa.sub,0,base,(-272,-406,28,-94),largest
tLa.sub,1,base,(-7,-406,272,-94),
tSsa.sub,0,base,(-75,-444,179,-88),largest
tSsa.sub,1,base,(-254,-444,-58,-241),
tSsa.sub,2,base,(144,-444,277,-320),
tHa.sub,0,base,(-105,-444,149,-124),largest
tHa.sub,1,base,(-53,-265,378,-88),
tHa.sub,2,base,(-284,-444,-88,-241),
tKSsa.sub,0,base,(-147,-444,137,-88),largest
tKSsa.sub,1,postbase,(-22,-560,169,-439),
tKSsa.sub,2,below,(-175,-560,9,-439),
tKSsa.sub,3,postbase,(147,-563,269,-439),
tLlla.sub,0,base,(-252,-444,18,-87),largest
tLlla.sub,1,base,(-2,-444,252,-87),
tRrra.sub,0,base,(-228,-444,229,-88),largest
tRrra.sub,1,base,(-199,-274,210,-239),
tKRa.sub.ss03,0,base,(-381,-460,381,-93),largest
tKRa.sub.ss03,1,base,(-112,-340,111,-111),
tKRa.sub.ss03,2,base,(49,-142,279,-93),
tKRa.sub.ss03,3,base,(-276,-142,-49,-93),
tTtRa.sub.ss03,0,base,(-381,-560,381,-193),largest
tTtRa.sub.ss03,1,base,(-236,-401,23,-87),
tTtRa.sub.ss03,2,base,(2,-401,233,-88),
tTRa.sub,0,base,(-381,-460,381,-93),largest
tTRa.sub,1,base,(-205,-307,244,-88),
tTai.sub.ss04,0,base,(-368,-463,267,-228),largest
tTai.sub.ss04,1,above,(-101,-323,368,-88),
tKa.pssp,0,base,(-54,-444,317,508),largest
tKa.pssp,1,base,(226,-111,508,-45),
tCa.pssp,0,base,(-9,-444,380,505),largest
tCa.pssp,1,base,(-110,-444,121,-210),
tCa.pssp,2,base,(-173,-233,14,-147),
tCha.pssp,0,base,(-9,-444,380,505),largest
tCha.pssp,1,base,(-110,-444,121,-210),
tCha.pssp,2,base,(-173,-233,14,-147),
tCha.pssp,3,below,(77,-563,149,-421),
tNa.pssp,0,base,(-37,-444,588,505),largest
tPa.pssp,0,base,(-9,-444,380,505),largest
tPa.pssp,1,base,(-115,-444,121,-220),
tPu.pssp,0,base,(-9,-444,380,505),largest
tPu.pssp,1,base,(314,-15,673,525),
tPu.pssp,2,base,(-115,-444,121,-220),
tPuu.pssp,0,base,(-9,-444,380,505),largest
tPuu.pssp,1,base,(314,-15,671,500),
tPuu.pssp,2,base,(383,287,995,520),
tPuu.pssp,3,base,(-115,-444,120,-220),
tPha.pssp,0,base,(-9,-444,380,505),largest
tPha.pssp,1,base,(-115,-444,121,-220),
tPha.pssp,2,below,(64,-563,136,-421),
tPhu.pssp,0,base,(-9,-444,380,505),largest
tPhu.pssp,1,base,(314,-15,673,525),
tPhu.pssp,2,base,(-115,-444,121,-220),
tPhu.pssp,3,below,(64,-563,136,-421),
tPhuu.pssp,0,base,(-9,-444,380,505),largest
tPhuu.pssp,1,base,(314,-15,671,500),
tPhuu.pssp,2,base,(383,287,995,520),
tPhuu.pssp,3,base,(-115,-444,120,-220),
tPhuu.pssp,4,below,(64,-563,136,-421),
tBa.pssp,0,base,(-9,-444,380,505),largest
tBa.pssp,1,base,(-105,-444,124,-88),
tBha.pssp,0,base,(-9,-444,380,505),largest
tBha.pssp,1,base,(-105,-444,124,-88),
tBha.pssp,2,below,(78,-563,150,-421),
tMa.pssp,0,base,(-88,-444,317,508),largest
tRa.pssp,0,base,(35,-441,378,504),largest
tLla.pssp,0,base,(-113,-449,350,511),largest
tVa.pssp,0,base,(65,-444,395,509),largest
tVa.pssp,1,base,(-83,-444,129,-220),
tSha.pssp,0,base,(-89,-444,328,511),largest
tSignVocalicR.pvsp,0,base,(-75,-444,372,505),largest
tSignVocalicRr.pvsp,0,base,(-75,-444,372,462),largest
tSignVocalicRr.pvsp,1,base,(1,270,587,505),
tZero,0,base,(73,-15,587,525),largest
tTwo,0,base,(10,-3,717,525),largest
tFour,0,base,(58,194,544,548),largest
tFour,1,base,(173,-15,427,213),
tFive,0,base,(58,-6,591,525),largest
tFive,1,base,(438,-39,709,280),
tFive,2,base,(87,255,342,518),
tSix,0,base,(75,-3,739,305),largest
tSix,1,above,(73,269,322,525),
tEight,0,base,(73,-15,560,467),largest
tEight,1,above,(331,453,739,520),
tNine,0,base,(73,241,729,525),largest
tNine,1,base,(82,-5,470,277),
tZero.sups,0,base,(85,300,482,717),largest
tTwo.sups,0,base,(40,314,567,717),largest
tFour.sups,0,base,(65,480,450,744),largest
tFour.sups,1,base,(152,300,360,496),
tFive.sups,0,base,(50,307,477,717),largest
tFive.sups,1,base,(353,292,569,529),
tFive.sups,2,base,(78,506,279,715),
tSix.sups,0,base,(77,314,580,548),largest
tSix.sups,1,above,(75,515,268,709),
tEight.sups,0,base,(85,300,467,677),largest
tEight.sups,1,base,(295,645,606,704),
tNine.sups,0,base,(75,497,568,709),largest
tNine.sups,1,base,(82,314,377,529),
tZeroForOddPowersOfFour,0,base,(63,95,488,525),largest
tZeroForOddPowersOfFour,1,base,(132,-318,501,115),
tTwoForOddPowersOfFour,0,base,(83,-15,458,525),largest
tTwoForOddPowersOfFour,1,base,(419,-315,505,525),
tThreeForOddPowersOfFour,0,base,(83,-15,415,525),largest
tThreeForOddPowersOfFour,1,base,(389,-15,713,525),
tThreeForOddPowersOfFour,2,base,(695,-315,781,525),
tTuumu,0,base,(73,-15,719,525),largest
tKha.presub,0,base,(73,-15,761,525),largest
tKha.presub,1,below,(359,-120,441,19),
tKhaa.presub,0,base,(73,-15,758,525),largest
tKhaa.presub,1,base,(489,287,1091,520),
tKhaa.presub,2,below,(359,-120,441,19),
tKhi.presub,0,base,(73,-15,776,771),largest
tKhi.presub,1,below,(359,-120,441,19),
tKhii.presub,0,base,(73,-15,776,771),largest
tKhii.presub,1,above,(280,750,487,946),
tKhii.presub,2,below,(359,-120,441,19),
tKhu.presub,0,base,(73,-15,761,525),largest
tKhu.presub,1,base,(728,-15,1119,525),
tKhu.presub,2,below,(359,-120,441,19),
tKhuu.presub,0,base,(73,-15,761,525),largest
tKhuu.presub,1,base,(728,-15,1116,494),
tKhuu.presub,2,base,(832,287,1449,520),
tKhuu.presub,3,below,(359,-120,441,19),
tKhe.presub,0,base,(73,-15,761,525),largest
tKhe.presub,1,above,(80,482,735,693),
tKhe.presub,2,below,(359,-120,441,19),
tKhee.presub,0,base,(73,-15,761,525),largest
tKhee.presub,1,above,(80,482,735,693),
tKhee.presub,2,above,(525,679,731,881),
tKhee.presub,3,below,(359,-120,441,19),
tKho.presub,0,base,(73,-15,761,729),largest
tKho.presub,1,base,(637,490,1003,729),
tKho.presub,2,below,(359,-120,441,19),
tKhoo.presub,0,base,(73,-15,761,729),largest
tKhoo.presub,1,base,(637,490,1003,729),
tKhoo.presub,2,above,(794,704,1000,904),
tKhoo.presub,3,below,(359,-120,441,19),
tKhau.presub,0,base,(73,-15,761,525),largest
tKhau.presub,1,above,(463,458,1092,693),
tKhau.presub,2,above,(470,482,755,665),
tKhau.presub,3,below,(359,-120,441,19),
tKh.presub,0,base,(73,-15,786,662),largest
tKh.presub,1,above,(399,631,933,818),
tKh.presub,2,below,(359,-120,441,19),
tGha.presub,0,base,(663,-15,1060,525),largest
tGha.presub,1,base,(328,-15,696,525),
tGha.presub,2,base,(60,-15,347,283),
tGha.presub,3,above,(288,497,595,734),
tGha.presub,4,above,(141,497,309,659),
tGha.presub,5,below,(309,-120,391,19),
tGhaa.presub,0,base,(663,-15,1057,491),largest
tGhaa.presub,1,base,(328,-15,696,525),
tGhaa.presub,2,base,(773,287,1390,520),
tGhaa.presub,3,base,(60,-15,347,283),
tGhaa.presub,4,above,(288,497,595,734),
tGhaa.presub,5,above,(141,497,309,659),
tGhaa.presub,6,below,(309,-120,391,19),
tGhi.presub,0,base,(663,-15,1060,525),largest
tGhi.presub,1,base,(328,-15,696,525),
tGhi.presub,2,above,(24,487,399,794),
tGhi.presub,3,base,(60,-15,347,283),
tGhi.presub,4,below,(309,-120,391,19),
tGhii.presub,0,base,(663,-15,1060,525),largest
tGhii.presub,1,base,(328,-15,696,525),
tGhii.presub,2,above,(24,487,399,792),
tGhii.presub,3,base,(60,-15,347,283),
tGhii.presub,4,above,(119,768,326,966),
tGhii.presub,5,below,(309,-120,391,19),
tGhu.presub,0,base,(1031,-15,1428,525),largest
tGhu.presub,1,base,(663,-15,1059,525),
tGhu.presub,2,base,(328,-15,696,525),
tGhu.presub,3,base,(60,-15,347,283),
tGhu.presub,4,above,(288,497,595,734),
tGhu.presub,5,above,(141,497,309,659),
tGhu.presub,6,below,(309,-120,391,19),
tGhuu.presub,0,base,(663,-15,1059,525),largest
tGhuu.presub,1,base,(1031,-15,1425,491),
tGhuu.presub,2,base,(328,-15,696,525),
tGhuu.presub,3,base,(1141,287,1758,520),
tGhuu.presub,4,base,(60,-15,347,283),
tGhuu.presub,5,above,(288,497,595,734),
tGhuu.presub,6,above,(141,497,309,659),
tGhuu.presub,7,below,(309,-120,391,19),
tGhe.presub,0,base,(806,-15,1203,525),largest
tGhe.presub,1,base,(471,-15,839,525),
tGhe.presub,2,above,(18,482,513,693),
tGhe.presub,3,base,(203,-15,490,283),
tGhe.presub,4,below,(452,-120,534,19),
tGhee.presub,0,base,(806,-15,1203,525),largest
tGhee.presub,1,base,(471,-15,839,525),
tGhee.presub,2,above,(18,482,513,693),
tGhee.presub,3,base,(203,-15,490,283),
tGhee.presub,4,above,(303,656,509,881),
tGhee.presub,5,below,(452,-120,534,19),
tGho.presub,0,base,(1174,-15,1571,525),largest
tGho.presub,1,base,(806,-15,1202,525),
tGho.presub,2,base,(471,-15,839,525),
tGho.presub,3,above,(18,482,513,693),
tGho.presub,4,base,(203,-15,490,283),
tGho.presub,5,below,(452,-120,534,19),
tGhoo.presub,0,base,(806,-15,1200,491),largest
tGhoo.presub,1,base,(471,-15,839,525),
tGhoo.presub,2,base,(916,287,1533,520),
tGhoo.presub,3,above,(18,482,513,693),
tGhoo.presub,4,base,(203,-15,490,283),
tGhoo.presub,5,below,(452,-120,534,19),
tGhau.presub,0,base,(663,-15,1060,500),largest
tGhau.presub,1,base,(328,-15,696,525),
tGhau.presub,2,above,(763,458,1392,693),
tGhau.presub,3,base,(60,-15,347,283),
tGhau.presub,4,above,(288,497,595,734),
tGhau.presub,5,above,(770,482,1055,665),
tGhau.presub,6,above,(141,497,309,659),
tGhau.presub,7,below,(309,-120,391,19),
tGh.presub,0,base,(663,-15,1060,525),largest
tGh.presub,1,base,(328,-15,696,525),
tGh.presub,2,above,(69,630,563,818),
tGh.presub,3,base,(60,-15,347,283),
tGh.presub,4,above,(85,482,416,662),
tGh.presub,5,below,(309,-120,391,19),
tCha.presub,0,base,(427,-15,784,523),largest
tCha.presub,1,base,(118,-15,458,321),
tCha.presub,2,above,(417,500,735,734),
tCha.presub,3,above,(282,485,458,657),
tCha.presub,4,above,(30,298,292,398),
tCha.presub,5,below,(404,-120,486,19),
tChaa.presub,0,base,(194,306,1111,539),largest
tChaa.presub,1,base,(427,-15,784,513),
tChaa.presub,2,base,(118,-15,460,316),
tChaa.presub,3,base,(30,298,292,398),
tChaa.presub,4,below,(404,-120,486,19),
tChi.presub,0,base,(223,-15,802,771),largest
tChi.presub,1,base,(118,-15,462,316),
tChi.presub,2,base,(30,298,292,398),
tChi.presub,3,below,(405,-120,487,19),
tChii.presub,0,base,(223,-15,802,771),largest
tChii.presub,1,base,(118,-15,462,316),
tChii.presub,2,above,(300,750,507,946),
tChii.presub,3,base,(30,298,292,398),
tChii.presub,4,below,(405,-120,487,19),
tChu.presub,0,base,(759,-15,1150,525),largest
tChu.presub,1,base,(427,-15,781,523),
tChu.presub,2,base,(118,-15,458,321),
tChu.presub,3,above,(417,500,735,734),
tChu.presub,4,above,(282,485,458,657),
tChu.presub,5,above,(30,298,292,398),
tChu.presub,6,below,(404,-120,486,19),
tChuu.presub,0,base,(759,-15,1147,498),largest
tChuu.presub,1,base,(427,-15,781,523),
tChuu.presub,2,base,(863,287,1480,520),
tChuu.presub,3,base,(118,-15,458,321),
tChuu.presub,4,above,(417,500,735,734),
tChuu.presub,5,above,(282,485,458,657),
tChuu.presub,6,above,(30,298,292,398),
tChuu.presub,7,below,(404,-120,486,19),
tChe.presub,0,base,(427,-15,784,511),largest
tChe.presub,1,above,(105,482,790,693),
tChe.presub,2,base,(118,-15,458,321),
tChe.presub,3,above,(30,298,292,398),
tChe.presub,4,below,(404,-120,486,19),
tChee.presub,0,base,(427,-15,784,511),largest
tChee.presub,1,above,(105,482,790,693),
tChee.presub,2,base,(118,-15,458,321),
tChee.presub,3,above,(580,657,786,881),
tChee.presub,4,above,(30,298,292,398),
tChee.presub,5,below,(404,-120,486,19),
tCho.presub,0,base,(302,-15,784,729),largest
tCho.presub,1,base,(118,-15,458,321),
tCho.presub,2,base,(573,490,939,729),
tCho.presub,3,below,(30,298,292,398),
tCho.presub,4,below,(404,-120,486,19),
